Column1.created_at;Column1.temperature;Column1.humidity;Column1.co2;Column1.pm25
2024-09-01 00:00:00;23.70;99.90;820.66;87
2024-09-01 00:02:00;23.70;99.90;821.71;87
2024-09-01 00:04:00;23.70;99.90;819.70;85
2024-09-01 00:06:00;23.80;99.90;818.69;77
2024-09-01 00:08:00;23.80;99.90;816.68;71
2024-09-01 00:10:00;23.80;99.90;816.68;78
2024-09-01 00:12:00;23.80;99.90;821.69;76
2024-09-01 00:14:00;23.80;99.90;812.72;75
2024-09-01 00:16:00;23.80;99.90;804.74;74
2024-09-01 00:18:00;23.80;99.90;809.74;74
2024-09-01 00:20:00;23.80;99.90;810.71;71
2024-09-01 00:22:00;23.80;99.90;812.73;75
2024-09-01 00:24:00;23.80;99.90;814.75;76
2024-09-01 00:26:00;23.90;99.90;806.70;78
2024-09-01 00:28:00;23.90;99.90;805.75;76
2024-09-01 00:30:00;24.00;99.90;806.73;76
2024-09-01 00:32:00;24.00;99.90;798.76;76
2024-09-01 00:34:00;24.10;99.90;793.75;75
2024-09-01 00:36:00;24.20;99.90;790.79;73
2024-09-01 00:38:00;24.20;99.70;782.80;75
2024-09-01 00:40:00;24.20;99.30;779.78;78
2024-09-01 00:42:00;24.20;99.50;786.88;82
2024-09-01 00:44:00;24.20;99.40;788.80;81
2024-09-01 00:46:00;24.30;99.20;783.87;78
2024-09-01 00:48:00;24.30;99.20;782.85;74
2024-09-01 00:50:00;24.30;99.00;774.81;75
2024-09-01 00:52:00;24.30;98.70;775.84;71
2024-09-01 00:54:00;24.30;98.40;769.87;72
2024-09-01 00:56:00;24.30;98.00;772.83;73
2024-09-01 00:58:00;24.30;98.10;776.85;71
2024-09-01 01:00:00;24.30;97.90;777.85;71
2024-09-01 01:02:00;24.30;97.90;775.86;71
2024-09-01 01:04:00;24.20;97.60;775.86;70
2024-09-01 01:06:00;24.20;97.50;775.84;70
2024-09-01 01:08:00;24.20;97.40;779.81;70
2024-09-01 01:10:00;24.10;97.60;777.88;70
2024-09-01 01:12:00;24.10;97.40;777.88;69
2024-09-01 01:14:00;24.00;97.30;776.87;68
2024-09-01 01:16:00;24.00;97.10;778.86;66
2024-09-01 01:18:00;24.00;97.20;777.87;67
2024-09-01 01:20:00;24.00;96.50;779.92;65
2024-09-01 01:22:00;24.10;96.50;779.83;61
2024-09-01 01:24:00;24.00;96.50;776.86;64
2024-09-01 01:26:00;24.10;96.10;773.86;62
2024-09-01 01:28:00;24.10;95.70;773.94;63
2024-09-01 01:30:00;24.10;95.70;772.88;65
2024-09-01 01:32:00;24.10;95.60;776.92;61
2024-09-01 01:34:00;24.10;95.70;778.84;65
2024-09-01 01:36:00;24.10;96.00;781.77;63
2024-09-01 01:38:00;24.10;96.00;779.82;64
2024-09-01 01:40:00;24.10;96.00;778.86;63
2024-09-01 01:54:00;24.10;96.00;792.76;67
2024-09-01 01:56:00;24.00;96.90;791.79;65
2024-09-01 01:58:00;24.00;96.70;791.80;62
2024-09-01 02:00:00;24.00;96.50;784.83;63
2024-09-01 02:02:00;24.00;96.40;783.81;66
2024-09-01 02:04:00;24.00;96.70;787.80;64
2024-09-01 02:06:00;24.00;97.00;789.80;63
2024-09-01 02:08:00;24.00;96.70;789.82;62
2024-09-01 02:10:00;24.00;96.60;790.77;63
2024-09-01 02:12:00;24.00;96.40;790.80;63
2024-09-01 02:14:00;24.00;96.40;791.81;64
2024-09-01 02:16:00;24.00;96.50;790.80;65
2024-09-01 02:18:00;23.90;96.60;788.84;64
2024-09-01 02:20:00;23.90;96.60;789.76;64
2024-09-01 02:22:00;24.00;96.70;790.76;64
2024-09-01 02:24:00;24.00;96.70;790.82;65
2024-09-01 02:26:00;23.90;96.90;789.82;66
2024-09-01 02:28:00;24.00;96.80;791.78;63
2024-09-01 02:30:00;24.00;96.70;792.78;68
2024-09-01 02:32:00;24.00;96.90;793.84;68
2024-09-01 02:34:00;23.90;97.10;795.79;69
2024-09-01 02:36:00;23.90;97.20;795.74;69
2024-09-01 02:38:00;23.90;97.40;793.83;67
2024-09-01 02:40:00;23.90;97.60;795.79;69
2024-09-01 02:42:00;23.80;97.90;798.79;67
2024-09-01 02:44:00;23.80;98.10;800.80;71
2024-09-01 02:46:00;23.70;98.50;800.83;70
2024-09-01 02:48:00;23.70;98.70;803.72;72
2024-09-01 02:50:00;23.70;99.00;806.76;73
2024-09-01 02:52:00;23.60;99.10;806.71;71
2024-09-01 02:54:00;23.60;99.60;810.76;73
2024-09-01 02:56:00;23.50;99.70;808.70;75
2024-09-01 02:58:00;23.50;99.90;813.71;73
2024-09-01 03:00:00;23.50;99.90;813.75;75
2024-09-01 03:02:00;23.50;99.90;815.66;73
2024-09-01 03:04:00;23.40;99.90;816.67;75
2024-09-01 03:06:00;23.40;99.90;817.66;74
2024-09-01 03:08:00;23.40;99.90;817.70;77
2024-09-01 03:10:00;23.30;99.90;817.72;75
2024-09-01 03:12:00;23.30;99.90;822.68;78
2024-09-01 03:14:00;23.30;99.90;829.70;76
2024-09-01 03:16:00;23.20;99.90;834.63;76
2024-09-01 03:18:00;23.20;99.90;836.61;77
2024-09-01 03:20:00;23.10;99.90;838.63;79
2024-09-01 03:22:00;23.10;99.90;839.61;79
2024-09-01 03:24:00;23.10;99.90;840.63;76
2024-09-01 03:26:00;23.00;99.90;844.55;74
2024-09-01 03:28:00;23.00;99.90;848.58;71
2024-09-01 03:30:00;23.00;99.90;850.57;71
2024-09-01 03:32:00;23.00;99.90;857.55;70
2024-09-01 03:34:00;23.00;99.90;860.55;71
2024-09-01 03:36:00;22.90;99.90;866.51;69
2024-09-01 03:38:00;22.90;99.90;868.45;67
2024-09-01 03:40:00;22.90;99.90;871.47;70
2024-09-01 03:42:00;22.90;99.90;871.50;65
2024-09-01 03:44:00;22.90;99.90;877.40;68
2024-09-01 03:46:00;22.90;99.90;876.48;67
2024-09-01 03:48:00;22.90;99.90;881.45;64
2024-09-01 03:50:00;22.80;99.90;882.48;64
2024-09-01 03:52:00;22.80;99.90;884.44;64
2024-09-01 03:54:00;22.80;99.90;886.38;63
2024-09-01 03:56:00;22.70;99.90;887.43;63
2024-09-01 03:58:00;22.70;99.90;887.44;60
2024-09-01 04:00:00;22.70;99.90;890.43;64
2024-09-01 04:04:00;22.70;99.90;895.38;61
2024-09-01 04:06:00;22.70;99.90;893.40;62
2024-09-01 04:08:00;22.70;99.90;896.40;61
2024-09-01 04:10:00;22.60;99.90;896.42;63
2024-09-01 04:12:00;22.70;99.90;898.41;61
2024-09-01 04:14:00;22.60;99.90;898.30;61
2024-09-01 04:16:00;22.60;99.90;902.38;61
2024-09-01 04:18:00;22.60;99.90;901.36;62
2024-09-01 04:20:00;22.60;99.90;904.37;61
2024-09-01 04:22:00;22.60;99.90;906.33;64
2024-09-01 04:24:00;22.70;99.90;905.31;71
2024-09-01 04:26:00;22.60;99.90;906.34;85
2024-09-01 04:28:00;22.60;99.90;910.31;87
2024-09-01 04:30:00;22.60;99.90;909.26;99
2024-09-01 04:32:00;22.60;99.90;911.26;95
2024-09-01 04:34:00;22.60;99.90;910.35;92
2024-09-01 04:36:00;22.60;99.90;911.32;89
2024-09-01 04:38:00;22.60;99.90;913.29;86
2024-09-01 04:40:00;22.60;99.90;912.31;82
2024-09-01 04:42:00;22.60;99.90;919.22;79
2024-09-01 04:44:00;22.60;99.90;917.28;80
2024-09-01 04:46:00;22.50;99.90;918.27;81
2024-09-01 04:48:00;22.60;99.90;920.26;82
2024-09-01 04:50:00;22.50;99.90;926.27;79
2024-09-01 04:52:00;22.50;99.90;923.22;85
2024-09-01 04:54:00;22.50;99.90;927.23;77
2024-09-01 04:56:00;22.40;99.90;930.28;75
2024-09-01 04:58:00;22.40;99.90;932.24;67
2024-09-01 05:00:00;22.40;99.90;936.22;67
2024-09-01 05:02:00;22.30;99.90;939.15;67
2024-09-01 05:04:00;22.30;99.90;939.21;62
2024-09-01 05:06:00;22.30;99.90;941.20;63
2024-09-01 05:08:00;22.20;99.90;939.18;61
2024-09-01 05:10:00;22.20;99.90;942.18;61
2024-09-01 05:12:00;22.20;99.90;939.23;60
2024-09-01 05:14:00;22.10;99.90;940.23;57
2024-09-01 05:16:00;22.10;99.90;942.19;59
2024-09-01 05:18:00;22.00;99.90;943.20;59
2024-09-01 05:20:00;22.00;99.90;952.16;61
2024-09-01 05:22:00;21.90;99.90;955.09;61
2024-09-01 05:24:00;21.90;99.90;955.09;63
2024-09-01 05:26:00;21.90;99.90;950.13;61
2024-09-01 05:28:00;21.90;99.90;953.15;62
2024-09-01 05:30:00;21.90;99.90;949.13;59
2024-09-01 05:32:00;21.90;99.90;951.22;59
2024-09-01 05:34:00;21.90;99.90;950.20;57
2024-09-01 05:36:00;21.90;99.90;953.13;55
2024-09-01 05:38:00;21.90;99.90;954.09;55
2024-09-01 05:40:00;21.90;99.90;945.16;54
2024-09-01 05:42:00;21.90;99.90;941.20;55
2024-09-01 05:44:00;21.90;99.90;937.23;55
2024-09-01 05:46:00;21.90;99.90;930.26;51
2024-09-01 05:48:00;21.90;99.90;935.24;51
2024-09-01 05:50:00;21.90;99.90;934.19;57
2024-09-01 05:52:00;21.90;99.90;933.30;55
2024-09-01 05:54:00;21.90;99.90;922.24;53
2024-09-01 05:56:00;21.90;99.90;925.25;56
2024-09-01 05:58:00;21.90;99.90;925.25;67
2024-09-01 06:00:00;21.90;99.90;915.36;60
2024-09-01 06:02:00;21.90;99.90;916.30;63
2024-09-01 06:04:00;22.00;99.90;908.36;53
2024-09-01 06:06:00;22.00;99.90;909.31;61
2024-09-01 06:08:00;22.00;99.90;909.35;57
2024-09-01 06:10:00;22.10;99.90;915.32;53
2024-09-01 06:14:00;22.20;99.90;923.25;55
2024-09-01 06:16:00;22.30;99.90;923.30;57
2024-09-01 06:18:00;22.30;99.90;912.35;58
2024-09-01 06:20:00;22.40;99.90;901.37;57
2024-09-01 06:22:00;22.50;99.90;889.42;52
2024-09-01 06:24:00;22.50;99.90;883.42;61
2024-09-01 06:26:00;22.60;99.90;879.38;80
2024-09-01 06:28:00;22.70;99.90;882.44;87
2024-09-01 06:30:00;22.70;99.90;852.53;54
2024-09-01 06:32:00;22.80;99.90;835.60;69
2024-09-01 06:34:00;23.00;99.90;838.57;85
2024-09-01 06:36:00;23.10;99.90;823.67;76
2024-09-01 06:38:00;23.20;99.90;807.73;69
2024-09-01 06:40:00;23.40;99.90;791.84;64
2024-09-01 06:42:00;23.50;99.90;778.82;62
2024-09-01 06:44:00;23.60;99.90;771.85;65
2024-09-01 06:46:00;23.80;99.90;756.93;64
2024-09-01 06:48:00;24.00;98.90;747.95;64
2024-09-01 06:50:00;24.20;97.80;736.01;61
2024-09-01 06:52:00;24.40;97.20;721.05;53
2024-09-01 06:54:00;24.70;96.30;694.23;52
2024-09-01 06:56:00;24.90;94.70;680.25;53
2024-09-01 06:58:00;25.10;93.70;674.25;51
2024-09-01 07:00:00;25.30;93.00;670.27;51
2024-09-01 07:02:00;25.40;92.70;664.29;52
2024-09-01 07:04:00;25.60;91.00;650.36;49
2024-09-01 07:06:00;25.80;91.10;639.41;47
2024-09-01 07:08:00;26.00;90.40;633.44;50
2024-09-01 07:10:00;26.30;89.50;627.46;50
2024-09-01 07:12:00;26.50;86.90;623.51;50
2024-09-01 07:14:00;26.80;86.30;615.51;49
2024-09-01 07:16:00;27.00;82.70;602.52;49
2024-09-01 07:18:00;27.30;81.20;595.55;47
2024-09-01 07:20:00;27.30;80.20;590.62;48
2024-09-01 07:22:00;27.60;79.30;581.64;50
2024-09-01 07:24:00;28.00;77.50;584.63;49
2024-09-01 07:26:00;28.10;76.00;578.57;45
2024-09-01 07:28:00;28.20;74.20;569.66;41
2024-09-01 07:30:00;28.40;72.90;563.69;43
2024-09-01 07:32:00;28.70;72.30;559.72;41
2024-09-01 07:34:00;28.80;70.90;557.68;40
2024-09-01 07:36:00;29.00;70.40;562.72;44
2024-09-01 07:38:00;29.10;70.10;561.74;45
2024-09-01 07:40:00;29.30;68.90;558.74;46
2024-09-01 07:42:00;29.20;66.50;553.76;43
2024-09-01 07:44:00;29.40;68.10;558.74;44
2024-09-01 07:46:00;29.50;67.60;550.73;45
2024-09-01 07:48:00;29.80;66.10;545.78;46
2024-09-01 07:50:00;30.00;65.50;543.77;46
2024-09-01 07:52:00;30.20;64.80;539.82;47
2024-09-01 07:54:00;30.40;64.20;542.76;49
2024-09-01 07:56:00;30.10;63.80;554.75;49
2024-09-01 07:58:00;30.30;64.30;553.75;49
2024-09-01 08:00:00;30.50;63.90;548.76;53
2024-09-01 08:02:00;30.60;63.50;548.78;53
2024-09-01 08:04:00;30.80;63.00;544.79;59
2024-09-01 08:06:00;30.80;62.90;551.78;61
2024-09-01 08:08:00;30.80;63.50;554.77;59
2024-09-01 08:10:00;30.90;63.50;556.70;66
2024-09-01 08:12:00;30.80;63.30;561.69;64
2024-09-01 08:14:00;31.00;63.30;558.72;64
2024-09-01 08:16:00;31.10;62.90;551.77;61
2024-09-01 08:18:00;31.10;62.20;549.77;58
2024-09-01 08:24:00;31.10;62.00;564.73;57
2024-09-01 08:26:00;31.30;61.90;567.73;61
2024-09-01 08:28:00;31.10;61.70;568.69;60
2024-09-01 08:30:00;31.00;61.20;572.68;57
2024-09-01 08:32:00;31.20;61.80;566.67;60
2024-09-01 08:34:00;31.30;61.90;557.73;61
2024-09-01 08:36:00;31.40;61.50;550.77;65
2024-09-01 08:38:00;31.50;61.20;549.78;65
2024-09-01 08:40:00;31.70;60.60;551.76;61
2024-09-01 08:42:00;31.70;60.00;548.77;61
2024-09-01 08:44:00;31.80;60.30;551.75;61
2024-09-01 08:46:00;31.70;60.30;546.77;61
2024-09-01 08:48:00;32.00;58.90;539.80;57
2024-09-01 08:50:00;32.10;58.80;528.82;58
2024-09-01 08:52:00;32.40;57.30;521.88;51
2024-09-01 08:54:00;32.50;55.80;511.89;53
2024-09-01 08:56:00;32.70;54.70;510.93;53
2024-09-01 08:58:00;32.80;54.40;513.93;56
2024-09-01 09:00:00;32.80;53.50;522.90;55
2024-09-01 09:02:00;32.70;53.50;524.87;51
2024-09-01 09:04:00;32.80;52.00;525.86;52
2024-09-01 09:06:00;33.00;52.20;513.94;51
2024-09-01 09:08:00;33.30;49.60;507.97;53
2024-09-01 09:10:00;33.30;51.10;506.93;56
2024-09-01 09:12:00;33.30;51.80;514.93;53
2024-09-01 09:14:00;33.40;51.10;519.86;57
2024-09-01 09:16:00;33.40;50.90;517.88;51
2024-09-01 09:18:00;33.60;48.60;518.88;49
2024-09-01 09:20:00;33.30;47.80;521.91;51
2024-09-01 09:22:00;33.10;49.70;526.85;51
2024-09-01 09:24:00;32.80;51.20;533.83;55
2024-09-01 09:26:00;32.60;52.10;537.80;51
2024-09-01 09:28:00;32.80;51.80;536.79;52
2024-09-01 09:30:00;33.00;50.30;540.77;54
2024-09-01 09:32:00;33.00;50.60;536.82;50
2024-09-01 09:34:00;33.30;50.30;514.91;50
2024-09-01 09:36:00;33.60;48.20;500.94;51
2024-09-01 09:38:00;33.80;47.70;491.02;49
2024-09-01 09:40:00;34.20;45.50;486.02;49
2024-09-01 09:42:00;34.30;44.70;496.98;48
2024-09-01 09:44:00;34.20;45.20;484.03;48
2024-09-01 09:46:00;34.50;43.70;477.04;48
2024-09-01 09:48:00;34.70;42.70;474.08;47
2024-09-01 09:50:00;34.90;41.10;476.03;47
2024-09-01 09:52:00;34.90;40.30;477.05;46
2024-09-01 09:54:00;35.00;39.50;478.11;46
2024-09-01 09:56:00;35.00;39.50;480.03;48
2024-09-01 09:58:00;35.10;39.80;483.03;47
2024-09-01 10:00:00;35.00;40.00;481.02;47
2024-09-01 10:02:00;35.10;39.90;483.02;45
2024-09-01 10:04:00;35.10;38.60;490.99;45
2024-09-01 10:06:00;34.90;39.20;493.98;45
2024-09-01 10:08:00;34.60;40.30;497.97;45
2024-09-01 10:10:00;34.40;40.10;499.94;43
2024-09-01 10:12:00;34.40;39.70;497.97;43
2024-09-01 10:14:00;34.20;39.90;502.91;43
2024-09-01 10:16:00;34.10;40.00;510.91;43
2024-09-01 10:18:00;34.00;40.50;514.89;44
2024-09-01 10:20:00;34.10;40.50;516.89;44
2024-09-01 10:22:00;34.20;39.80;513.90;45
2024-09-01 10:24:00;34.30;40.40;515.91;43
2024-09-01 10:26:00;34.40;40.00;513.91;42
2024-09-01 10:28:00;34.50;38.30;517.87;43
2024-09-01 10:32:00;34.60;39.00;518.86;44
2024-09-01 10:34:00;34.40;39.00;521.86;41
2024-09-01 10:36:00;34.20;39.30;524.86;41
2024-09-01 10:38:00;34.30;37.20;524.90;41
2024-09-01 10:40:00;34.10;40.60;521.91;42
2024-09-01 10:42:00;34.00;41.00;524.83;43
2024-09-01 10:44:00;34.00;41.80;529.87;44
2024-09-01 10:46:00;34.20;41.40;528.89;43
2024-09-01 10:48:00;34.30;41.50;529.84;44
2024-09-01 10:50:00;34.30;42.00;530.81;44
2024-09-01 10:52:00;34.20;41.90;532.84;46
2024-09-01 10:54:00;34.10;42.30;527.82;43
2024-09-01 10:56:00;33.90;42.90;533.83;45
2024-09-01 10:58:00;34.00;43.00;537.82;43
2024-09-01 11:00:00;34.00;42.40;537.84;44
2024-09-01 11:02:00;34.30;42.30;530.81;43
2024-09-01 11:04:00;34.50;41.20;516.91;43
2024-09-01 11:06:00;34.80;40.70;497.03;43
2024-09-01 11:08:00;35.00;39.20;487.02;43
2024-09-01 11:10:00;35.40;38.80;486.04;40
2024-09-01 11:12:00;35.40;38.30;481.00;41
2024-09-01 11:14:00;35.50;37.30;487.02;41
2024-09-01 11:16:00;35.40;37.40;487.00;42
2024-09-01 11:18:00;35.50;36.70;479.04;41
2024-09-01 11:20:00;35.70;36.20;471.04;42
2024-09-01 11:22:00;35.80;36.00;476.03;40
2024-09-01 11:24:00;35.80;35.80;468.09;42
2024-09-01 11:26:00;36.00;35.40;464.09;42
2024-09-01 11:28:00;36.20;34.70;458.16;41
2024-09-01 11:30:00;36.50;34.80;439.26;41
2024-09-01 11:32:00;36.60;34.10;434.22;42
2024-09-01 11:34:00;36.80;33.90;437.22;40
2024-09-01 11:36:00;36.90;33.40;451.15;42
2024-09-01 11:38:00;36.70;33.70;458.13;40
2024-09-01 11:40:00;36.60;34.10;462.08;40
2024-09-01 11:42:00;36.40;33.60;460.07;41
2024-09-01 11:44:00;35.90;35.20;474.08;42
2024-09-01 11:46:00;35.70;35.30;481.02;43
2024-09-01 11:48:00;35.50;36.30;488.96;42
2024-09-01 11:50:00;35.50;35.70;492.96;40
2024-09-01 11:52:00;35.40;36.00;491.93;41
2024-09-01 11:54:00;35.20;36.00;497.95;42
2024-09-01 11:56:00;35.00;36.60;498.98;40
2024-09-01 11:58:00;34.90;36.60;504.94;42
2024-09-01 12:00:00;34.90;37.20;508.91;41
2024-09-01 12:02:00;35.10;36.90;506.96;41
2024-09-01 12:04:00;35.20;36.20;506.91;43
2024-09-01 12:06:00;35.40;36.00;504.93;42
2024-09-01 12:08:00;35.30;36.20;510.89;43
2024-09-01 12:10:00;35.20;36.00;511.93;43
2024-09-01 12:12:00;34.90;36.40;514.90;42
2024-09-01 12:14:00;35.00;36.80;519.86;42
2024-09-01 12:16:00;35.10;36.80;516.89;43
2024-09-01 12:18:00;35.30;36.20;508.95;43
2024-09-01 12:20:00;35.60;35.90;494.94;43
2024-09-01 12:22:00;35.80;34.80;485.99;42
2024-09-01 12:24:00;35.90;33.70;497.91;42
2024-09-01 12:26:00;35.70;33.90;505.94;43
2024-09-01 12:28:00;35.40;33.90;513.90;43
2024-09-01 12:30:00;35.20;34.80;519.96;43
2024-09-01 12:32:00;35.20;34.80;516.93;42
2024-09-01 12:34:00;35.40;35.20;495.97;41
2024-09-01 12:36:00;35.90;35.00;464.11;43
2024-09-01 12:38:00;36.40;33.30;443.19;44
2024-09-01 12:42:00;36.80;32.10;464.10;43
2024-09-01 12:44:00;36.60;29.10;474.09;43
2024-09-01 12:46:00;36.60;31.50;475.06;43
2024-09-01 12:48:00;36.40;31.40;484.04;42
2024-09-01 12:50:00;36.30;31.00;488.01;44
2024-09-01 12:52:00;36.20;30.40;482.05;42
2024-09-01 12:54:00;36.60;29.90;465.09;43
2024-09-01 12:56:00;37.10;29.50;432.23;42
2024-09-01 12:58:00;37.60;28.70;405.32;43
2024-09-01 13:00:00;38.10;28.00;398.36;42
2024-09-01 13:02:00;38.30;27.00;403.36;42
2024-09-01 13:04:00;38.60;26.60;416.31;42
2024-09-01 13:06:00;38.70;26.10;421.27;43
2024-09-01 13:08:00;38.70;25.80;434.24;42
2024-09-01 13:10:00;38.40;24.00;444.16;42
2024-09-01 13:12:00;38.40;25.70;447.17;42
2024-09-01 13:14:00;38.20;25.70;451.16;43
2024-09-01 13:16:00;38.00;26.20;454.14;43
2024-09-01 13:18:00;37.70;26.00;461.06;42
2024-09-01 13:20:00;37.70;26.00;468.06;43
2024-09-01 13:22:00;37.70;24.20;470.10;43
2024-09-01 13:24:00;37.80;25.80;468.08;42
2024-09-01 13:26:00;37.90;25.70;463.13;43
2024-09-01 13:28:00;38.10;25.70;452.13;42
2024-09-01 13:30:00;38.50;25.50;441.19;43
2024-09-01 13:32:00;38.60;25.50;442.20;42
2024-09-01 13:34:00;38.60;25.20;453.12;44
2024-09-01 13:36:00;38.60;24.80;456.15;44
2024-09-01 13:38:00;38.50;24.80;463.10;41
2024-09-01 13:40:00;38.40;25.10;465.09;42
2024-09-01 13:42:00;38.10;25.10;461.13;42
2024-09-01 13:44:00;37.70;25.60;469.09;42
2024-09-01 13:46:00;37.70;26.10;477.03;42
2024-09-01 13:48:00;37.60;26.70;480.05;43
2024-09-01 13:50:00;37.70;26.50;483.02;43
2024-09-01 13:52:00;37.70;26.90;480.05;44
2024-09-01 13:54:00;38.00;26.90;476.06;43
2024-09-01 13:56:00;38.20;26.60;475.01;44
2024-09-01 13:58:00;38.30;26.30;475.05;44
2024-09-01 14:00:00;38.30;26.40;474.07;44
2024-09-01 14:02:00;38.40;25.90;469.08;44
2024-09-01 14:04:00;38.50;25.90;475.03;44
2024-09-01 14:06:00;38.30;26.00;480.02;44
2024-09-01 14:08:00;38.20;26.10;482.03;43
2024-09-01 14:10:00;37.90;26.70;478.06;43
2024-09-01 14:12:00;37.60;26.80;482.04;43
2024-09-01 14:14:00;37.60;26.90;486.03;41
2024-09-01 14:16:00;37.40;26.50;487.03;41
2024-09-01 14:18:00;37.30;26.40;493.00;41
2024-09-01 14:20:00;37.30;26.50;492.99;41
2024-09-01 14:22:00;37.20;26.00;491.99;43
2024-09-01 14:24:00;37.20;26.00;496.98;44
2024-09-01 14:26:00;37.20;26.20;498.97;42
2024-09-01 14:28:00;37.30;26.40;500.95;41
2024-09-01 14:30:00;37.30;26.70;500.96;42
2024-09-01 14:32:00;37.00;27.40;495.99;43
2024-09-01 14:34:00;36.80;28.00;493.99;43
2024-09-01 14:36:00;36.60;28.70;484.03;43
2024-09-01 14:38:00;36.40;29.40;484.96;43
2024-09-01 14:40:00;36.10;29.90;473.08;43
2024-09-01 14:42:00;35.50;30.70;485.02;44
2024-09-01 14:44:00;35.20;30.80;484.04;43
2024-09-01 14:46:00;34.90;31.60;496.98;43
2024-09-01 14:48:00;34.70;31.60;504.94;44
2024-09-01 14:52:00;34.90;32.60;509.92;44
2024-09-01 14:54:00;35.10;32.20;506.95;43
2024-09-01 14:56:00;35.40;31.40;507.94;45
2024-09-01 14:58:00;35.50;31.00;504.95;45
2024-09-01 15:00:00;35.70;31.70;506.93;45
2024-09-01 15:02:00;35.80;32.00;508.94;43
2024-09-01 15:04:00;35.70;32.20;507.92;44
2024-09-01 15:06:00;35.80;32.50;513.90;45
2024-09-01 15:08:00;35.70;33.10;515.91;43
2024-09-01 15:10:00;35.70;33.20;514.89;45
2024-09-01 15:12:00;35.50;33.80;518.86;43
2024-09-01 15:14:00;35.20;34.80;509.90;43
2024-09-01 15:16:00;34.80;35.80;510.92;42
2024-09-01 15:18:00;34.50;36.70;498.93;43
2024-09-01 15:20:00;34.00;38.30;499.99;43
2024-09-01 15:22:00;33.60;40.10;505.93;44
2024-09-01 15:24:00;33.30;41.70;511.89;45
2024-09-01 15:26:00;33.00;44.20;516.91;44
2024-09-01 15:28:00;32.90;44.90;517.87;43
2024-09-01 15:30:00;32.80;45.70;518.89;43
2024-09-01 15:32:00;32.70;45.40;527.83;43
2024-09-01 15:34:00;32.60;45.40;533.82;43
2024-09-01 15:36:00;32.50;45.80;535.85;42
2024-09-01 15:38:00;32.50;46.10;539.80;43
2024-09-01 15:40:00;32.40;46.30;545.81;42
2024-09-01 15:42:00;32.40;46.20;546.77;43
2024-09-01 15:44:00;32.50;46.10;550.75;44
2024-09-01 15:46:00;32.50;45.80;554.75;44
2024-09-01 15:48:00;32.60;46.90;558.71;44
2024-09-01 15:50:00;32.60;46.60;563.72;43
2024-09-01 15:52:00;32.50;46.70;562.69;46
2024-09-01 15:54:00;32.50;44.20;565.72;46
2024-09-01 15:56:00;32.40;48.40;543.78;54
2024-09-01 15:58:00;32.40;50.50;541.82;61
2024-09-01 16:00:00;32.20;52.20;532.80;64
2024-09-01 16:02:00;32.10;53.00;523.87;62
2024-09-01 16:04:00;31.80;53.80;519.86;61
2024-09-01 16:06:00;31.50;55.10;521.86;63
2024-09-01 16:08:00;31.30;56.40;527.83;62
2024-09-01 16:10:00;31.20;57.40;524.87;64
2024-09-01 16:12:00;31.00;58.00;533.84;65
2024-09-01 16:14:00;30.90;59.50;543.75;63
2024-09-01 16:16:00;30.80;58.90;536.80;61
2024-09-01 16:18:00;30.70;59.30;530.84;59
2024-09-01 16:20:00;30.70;59.40;533.82;59
2024-09-01 16:22:00;30.60;60.10;542.77;61
2024-09-01 16:24:00;30.50;60.30;548.81;58
2024-09-01 16:26:00;30.50;60.00;547.78;61
2024-09-01 16:28:00;30.40;59.90;551.74;60
2024-09-01 16:30:00;30.40;60.40;560.73;63
2024-09-01 16:32:00;30.50;60.60;559.71;61
2024-09-01 16:36:00;30.40;60.40;565.74;58
2024-09-01 16:38:00;30.40;60.90;570.71;59
2024-09-01 16:40:00;30.40;60.80;556.73;59
2024-09-01 16:42:00;30.30;61.00;564.67;57
2024-09-01 16:44:00;30.30;61.10;568.69;58
2024-09-01 16:46:00;30.30;61.30;575.65;58
2024-09-01 16:50:00;30.30;61.50;579.67;62
2024-09-01 16:52:00;30.30;61.30;570.72;58
2024-09-01 16:54:00;30.20;61.20;561.71;57
2024-09-01 16:56:00;30.20;61.60;562.72;61
2024-09-01 16:58:00;30.00;62.00;558.71;57
2024-09-01 17:00:00;30.00;62.40;558.73;57
2024-09-01 17:02:00;29.90;62.30;557.73;57
2024-09-01 17:04:00;29.90;63.10;560.71;57
2024-09-01 17:06:00;29.70;63.40;559.77;56
2024-09-01 17:08:00;29.70;64.30;574.65;59
2024-09-01 17:10:00;29.60;63.40;497.95;59
2024-09-01 17:12:00;29.60;63.60;562.70;56
2024-09-01 17:14:00;29.50;65.90;567.69;58
2024-09-01 17:16:00;29.40;67.50;571.70;56
2024-09-01 17:18:00;29.30;68.30;581.63;57
2024-09-01 17:20:00;29.20;69.00;585.64;55
2024-09-01 17:22:00;29.20;68.00;586.58;55
2024-09-01 17:24:00;29.10;69.40;588.54;54
2024-09-01 17:26:00;29.10;69.90;587.60;55
2024-09-01 17:28:00;29.00;69.60;577.65;55
2024-09-01 17:30:00;28.90;70.20;582.67;55
2024-09-01 17:32:00;28.90;70.90;583.65;59
2024-09-01 17:34:00;28.80;71.60;594.59;57
2024-09-01 17:36:00;28.70;70.90;592.60;56
2024-09-01 17:38:00;28.70;71.70;597.58;57
2024-09-01 17:40:00;28.60;72.60;603.57;56
2024-09-01 17:42:00;28.60;73.20;607.53;58
